Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
100809,Humanities,Freshman,3.383,21.93,Ideation,Advanced,4,False,13.24,5,Allowed_With_Citation,5,3.489,77.53,Medium
100810,STEM,Sophomore,3.3,12.35,Debugging/Troubleshooting,Intermediate,2,True,10.16,6,Actively_Encouraged,5,3.317,81.34,High
100811,Medical,Freshman,3.381,1.9,Ideation,Intermediate,2,True,11.69,1,Strict_Ban,7,3.261,83.36,Low
100812,Arts,Senior,3.668,0.04,Copywriting/Drafting,Intermediate,3,True,17.61,3,Allowed_With_Citation,1,4,66.33,Medium
100813,STEM,Junior,2.34,14.14,Summarizing_Reading,Advanced,3,False,11.95,2,Actively_Encouraged,5,2.335,77.02,High
100814,Medical,Graduate,3.037,0.01,Ideation,Intermediate,3,False,14.71,1,Allowed_With_Citation,5,3.235,70.38,Medium
100815,Arts,Sophomore,3.924,4.77,Copywriting/Drafting,Advanced,3,True,11.61,3,Allowed_With_Citation,3,4,83.81,Low
100816,Business,Junior,3.295,8.51,Ideation,Advanced,3,False,3.05,4,Actively_Encouraged,4,3.423,77.64,Medium
100817,Business,Junior,3.197,12.72,Debugging/Troubleshooting,Intermediate,3,False,9.21,7,Actively_Encouraged,8,3.34,84.93,High
100818,Humanities,Junior,3.708,12.27,Ideation,Beginner,2,True,21.77,5,Actively_Encouraged,4,4,72.28,Low
100819,STEM,Senior,2.859,3.86,Debugging/Troubleshooting,Intermediate,2,False,7.93,4,Allowed_With_Citation,2,3.027,78.66,Medium
100820,Humanities,Sophomore,3.841,2.94,Summarizing_Reading,Intermediate,3,True,12.21,3,Allowed_With_Citation,5,4,65.62,Low
100821,Arts,Junior,2.98,3.9,Copywriting/Drafting,Beginner,2,True,14.35,1,Allowed_With_Citation,6,3.337,67.55,Low
100822,STEM,Freshman,3.69,13.58,Debugging/Troubleshooting,Intermediate,4,True,8.26,5,Strict_Ban,9,3.892,82.76,High
100823,Humanities,Junior,3.134,3.15,Summarizing_Reading,Advanced,5,False,9.87,1,Allowed_With_Citation,3,3.278,80.68,Medium
100824,Humanities,Junior,3.682,25.33,Direct_Answer_Generation,Advanced,3,False,6.57,4,Strict_Ban,9,3.386,52.87,High
100825,Business,Graduate,3.446,0.17,Direct_Answer_Generation,Beginner,1,False,23.98,1,Allowed_With_Citation,5,3.755,83.27,Low
100826,Medical,Graduate,3.175,16.79,Direct_Answer_Generation,Beginner,2,True,12.1,6,Actively_Encouraged,2,3.118,84.49,High
100827,Humanities,Junior,3.026,4.11,Copywriting/Drafting,Intermediate,3,True,7.35,4,Strict_Ban,5,2.983,63.27,Medium
100828,Humanities,Freshman,3.133,1.76,Copywriting/Drafting,Advanced,3,False,16.28,3,Allowed_With_Citation,9,3.108,69.69,Medium
100829,Business,Senior,3.627,2.68,Ideation,Beginner,1,False,12.51,1,Allowed_With_Citation,2,3.758,62.3,Low
100830,Humanities,Freshman,3.087,0.3,Copywriting/Drafting,Beginner,2,False,13.66,1,Allowed_With_Citation,1,3.254,58.86,Low
100831,STEM,Junior,2.247,0.92,Debugging/Troubleshooting,Beginner,2,False,19.12,2,Allowed_With_Citation,4,2.509,82.05,Low
100832,Humanities,Freshman,2.195,14.17,Copywriting/Drafting,Beginner,3,False,17.59,4,Allowed_With_Citation,7,2.358,61.99,Low
100833,STEM,Sophomore,2.394,2.72,Direct_Answer_Generation,Advanced,5,False,17.19,2,Allowed_With_Citation,2,2.67,96.1,Low
100834,STEM,Junior,3.349,8.57,Copywriting/Drafting,Advanced,3,True,13.42,5,Actively_Encouraged,7,3.863,89.11,High
100835,Humanities,Sophomore,3.638,6.67,Copywriting/Drafting,Intermediate,3,True,9.34,6,Strict_Ban,7,3.418,65.81,Medium
100836,Humanities,Graduate,2.302,10.4,Summarizing_Reading,Intermediate,4,False,6,6,Actively_Encouraged,5,2.547,59.14,High
100837,Medical,Senior,1.988,15.31,Summarizing_Reading,Intermediate,2,True,17.57,5,Strict_Ban,7,2.484,51.83,High
100838,Humanities,Senior,3.534,7.95,Ideation,Beginner,3,False,16.55,3,Strict_Ban,2,4,71.36,Low
100839,Business,Sophomore,3.414,1.01,Ideation,Intermediate,2,False,13.46,1,Allowed_With_Citation,2,3.668,86.52,Low
100840,Business,Freshman,3.466,5.58,Debugging/Troubleshooting,Intermediate,4,True,10.29,3,Actively_Encouraged,2,3.743,80.99,Low
100841,STEM,Senior,2.331,26.54,Direct_Answer_Generation,Advanced,3,True,6.12,6,Allowed_With_Citation,2,2.105,60.54,High
100842,Business,Senior,3.326,1.11,Ideation,Advanced,4,True,13.99,1,Allowed_With_Citation,5,3.915,73.28,High
100843,STEM,Junior,3.122,22.56,Debugging/Troubleshooting,Beginner,2,True,3.19,4,Actively_Encouraged,7,3.267,72.32,Medium
100844,Medical,Sophomore,3.845,5.98,Summarizing_Reading,Intermediate,2,False,7.18,2,Allowed_With_Citation,4,4,72.83,Low
100845,STEM,Junior,3.805,12.95,Debugging/Troubleshooting,Intermediate,5,True,11.52,7,Allowed_With_Citation,4,4,70.94,High
100846,Humanities,Senior,3.31,3.7,Summarizing_Reading,Advanced,3,False,9.5,3,Actively_Encouraged,1,3.621,88.25,Low
100847,STEM,Senior,3.77,5.62,Direct_Answer_Generation,Advanced,4,True,6.57,4,Allowed_With_Citation,3,4,75.24,Medium
100848,Medical,Senior,3.273,38,Copywriting/Drafting,Beginner,2,False,3.65,9,Allowed_With_Citation,6,3.472,79.6,High
100849,Business,Graduate,3.906,6.14,Summarizing_Reading,Advanced,5,False,10.68,4,Strict_Ban,8,4,61.06,Medium
100850,Business,Junior,3.73,3.16,Summarizing_Reading,Beginner,3,True,3.7,4,Allowed_With_Citation,6,3.548,71.12,Medium
100851,STEM,Freshman,3.125,11.17,Debugging/Troubleshooting,Advanced,3,False,2.71,3,Actively_Encouraged,4,3.365,83.56,Low
100852,Business,Junior,2.559,6.92,Debugging/Troubleshooting,Beginner,1,True,12.25,4,Actively_Encouraged,5,2.617,85.19,Low
100853,STEM,Junior,3.635,3.75,Debugging/Troubleshooting,Intermediate,3,False,9.01,4,Actively_Encouraged,3,3.298,69.74,High
100854,Medical,Freshman,1.667,6.69,Summarizing_Reading,Intermediate,3,True,15.31,1,Allowed_With_Citation,5,1.892,86.34,Medium
100855,STEM,Junior,2.922,5.35,Summarizing_Reading,Intermediate,3,False,6.37,4,Actively_Encouraged,1,3.268,62,Low
100856,STEM,Senior,3.005,7.91,Debugging/Troubleshooting,Beginner,2,True,5.33,4,Allowed_With_Citation,6,3.243,60.46,Low
100857,STEM,Senior,3.273,10.33,Debugging/Troubleshooting,Advanced,4,False,2.74,3,Actively_Encouraged,4,4,81.59,Low
100858,Humanities,Graduate,3.596,6.73,Copywriting/Drafting,Intermediate,3,False,16.5,2,Actively_Encouraged,1,3.879,75.49,Medium
100859,Business,Senior,2.067,4.87,Direct_Answer_Generation,Intermediate,3,False,15.82,4,Actively_Encouraged,4,2.73,74.69,Medium
100860,STEM,Freshman,3.134,1.54,Direct_Answer_Generation,Intermediate,2,False,3.2,2,Strict_Ban,4,3.118,74.15,Medium
100861,Arts,Junior,2.899,16.62,Copywriting/Drafting,Beginner,1,False,6.94,7,Actively_Encouraged,9,2.898,84.8,Medium
100862,Humanities,Junior,2.897,0.16,Copywriting/Drafting,Intermediate,4,False,15.04,1,Allowed_With_Citation,4,3.139,100,Low
100863,Business,Sophomore,3.411,2.28,Summarizing_Reading,Beginner,1,True,20.92,4,Allowed_With_Citation,4,3.909,74.45,Low
100864,Humanities,Freshman,2.745,3.82,Summarizing_Reading,Intermediate,3,True,12.59,1,Allowed_With_Citation,6,3.014,44.9,Medium
100865,Humanities,Freshman,3.384,0.88,Summarizing_Reading,Beginner,1,False,4.06,1,Actively_Encouraged,5,3.199,60.37,Medium
100866,Business,Freshman,3.501,14.11,Direct_Answer_Generation,Beginner,3,True,8.22,7,Strict_Ban,10,3.516,70.86,High
100867,STEM,Senior,3.74,8.03,Copywriting/Drafting,Advanced,3,True,4.45,3,Allowed_With_Citation,4,3.99,81.32,Low
100868,STEM,Freshman,3.762,9.03,Debugging/Troubleshooting,Beginner,1,False,12.42,6,Allowed_With_Citation,6,3.88,75.97,Medium
100869,Arts,Sophomore,2.987,28.14,Summarizing_Reading,Advanced,3,False,13.21,6,Allowed_With_Citation,5,3.214,42.32,Medium
100870,Medical,Freshman,3.328,0.23,Summarizing_Reading,Intermediate,4,False,12.06,2,Actively_Encouraged,3,3.392,80.07,Low
100871,Humanities,Senior,1.981,2.98,Copywriting/Drafting,Intermediate,3,False,14.75,2,Allowed_With_Citation,4,2.236,68.82,Medium
100872,STEM,Freshman,3.452,15.12,Debugging/Troubleshooting,Advanced,4,True,13.54,3,Actively_Encouraged,2,3.867,77.16,Medium
100873,Business,Freshman,3.438,5.43,Direct_Answer_Generation,Intermediate,3,False,5.94,3,Strict_Ban,2,3.485,63.23,Low
100874,Humanities,Sophomore,3.404,1.99,Ideation,Advanced,3,True,9.09,4,Actively_Encouraged,3,3.501,85.02,Low
100875,STEM,Sophomore,2.603,17.46,Debugging/Troubleshooting,Advanced,5,True,6.83,3,Allowed_With_Citation,1,2.984,95.03,Low
100876,STEM,Sophomore,3.7,14.68,Debugging/Troubleshooting,Advanced,3,False,15.06,2,Allowed_With_Citation,1,4,100,Low
100877,Business,Senior,3.257,35.79,Ideation,Advanced,4,True,8.9,9,Actively_Encouraged,10,3.448,69.88,High
100878,Business,Freshman,2.845,11.6,Ideation,Advanced,4,True,1,3,Actively_Encouraged,3,2.842,64.34,Medium
100879,STEM,Freshman,2.517,11.56,Copywriting/Drafting,Intermediate,3,True,13.28,6,Actively_Encouraged,3,2.495,78.22,High
100880,STEM,Sophomore,2.321,15.02,Ideation,Intermediate,5,False,11.74,4,Allowed_With_Citation,4,2.515,89.13,Medium
100881,STEM,Graduate,3.974,10.73,Debugging/Troubleshooting,Intermediate,1,False,5.57,3,Allowed_With_Citation,4,4,69.77,Low
100882,Business,Freshman,2.315,0.47,Ideation,Intermediate,4,True,1.86,3,Allowed_With_Citation,4,2.421,59.47,Medium
100883,STEM,Graduate,3.534,4.07,Ideation,Advanced,5,True,14.33,3,Actively_Encouraged,1,3.771,77.28,Low
100884,STEM,Senior,3.822,32.87,Copywriting/Drafting,Beginner,1,False,8,6,Allowed_With_Citation,6,4,75.54,High
100885,Arts,Junior,2.847,5.33,Copywriting/Drafting,Advanced,3,True,2.27,1,Strict_Ban,1,3.241,74.06,Low
100886,STEM,Senior,3.327,7.8,Copywriting/Drafting,Beginner,1,False,13.82,4,Actively_Encouraged,5,3.648,93.89,Medium
100887,Business,Junior,2.742,24.82,Ideation,Beginner,3,True,20.24,6,Actively_Encouraged,4,2.996,71.92,Medium
100888,STEM,Junior,3.333,40,Ideation,Intermediate,3,False,14.45,9,Actively_Encouraged,5,3.719,53.18,High
100889,STEM,Junior,3.722,15.75,Debugging/Troubleshooting,Beginner,2,True,5.01,2,Strict_Ban,8,3.994,88.98,Medium
100890,STEM,Senior,2.249,21.24,Debugging/Troubleshooting,Intermediate,2,True,5.7,8,Strict_Ban,6,2.244,85.45,High
100891,Business,Freshman,3.325,15.1,Summarizing_Reading,Intermediate,5,True,13.16,6,Actively_Encouraged,6,3.65,80.14,High
100892,Arts,Junior,2.781,9.8,Direct_Answer_Generation,Advanced,3,False,10.62,3,Allowed_With_Citation,2,3.11,80.23,Medium
100893,Arts,Senior,3.362,4.79,Copywriting/Drafting,Beginner,1,True,8.89,1,Actively_Encouraged,4,3.423,62.37,Medium
100894,Humanities,Sophomore,3.739,1.49,Copywriting/Drafting,Advanced,4,False,13.05,1,Allowed_With_Citation,2,4,86.32,Low
100895,Business,Graduate,3.767,33.27,Ideation,Advanced,5,True,11.84,9,Actively_Encouraged,6,4,85.24,High
100896,STEM,Freshman,2.792,15.15,Ideation,Beginner,2,True,11.64,3,Actively_Encouraged,3,2.804,53.84,Medium
100897,STEM,Graduate,2.742,10.51,Copywriting/Drafting,Beginner,2,True,1.73,7,Allowed_With_Citation,6,2.817,63.55,Medium
100898,Medical,Senior,3.19,4.15,Direct_Answer_Generation,Advanced,3,False,12.13,4,Allowed_With_Citation,2,3.531,67.33,Medium
100899,STEM,Senior,3.53,9.4,Summarizing_Reading,Beginner,1,True,10.53,1,Allowed_With_Citation,1,3.984,76.13,Medium
100900,STEM,Graduate,3.578,7.56,Debugging/Troubleshooting,Intermediate,3,True,8.79,5,Allowed_With_Citation,1,3.794,87.31,High
100901,STEM,Senior,3.262,2.65,Summarizing_Reading,Intermediate,4,False,15.33,4,Strict_Ban,6,3.703,84.48,Low
100902,STEM,Sophomore,3.687,11.53,Direct_Answer_Generation,Intermediate,2,True,14.49,4,Allowed_With_Citation,1,4,85.19,High
100903,STEM,Senior,3.424,6.53,Summarizing_Reading,Advanced,4,False,5.81,4,Actively_Encouraged,3,3.612,78.77,Medium
100904,Business,Freshman,2.926,0.29,Summarizing_Reading,Beginner,1,False,14.08,1,Allowed_With_Citation,6,3.104,61.85,Low
100905,Humanities,Junior,3.451,0.15,Direct_Answer_Generation,Intermediate,2,False,9.88,5,Strict_Ban,5,3.692,72.87,Low
100906,Medical,Graduate,3.08,1.48,Ideation,Advanced,5,False,14.8,3,Allowed_With_Citation,5,3.088,69.61,Medium
100907,Arts,Sophomore,2.726,36,Summarizing_Reading,Intermediate,1,False,14,7,Allowed_With_Citation,7,2.787,61.82,High
100908,Humanities,Freshman,2.506,0.9,Direct_Answer_Generation,Beginner,2,False,7.29,2,Actively_Encouraged,4,2.528,64.3,Low
100909,STEM,Junior,2.805,10.68,Ideation,Intermediate,5,False,18.34,4,Actively_Encouraged,9,3.124,91.43,Medium
100910,Humanities,Sophomore,2.806,7.73,Copywriting/Drafting,Intermediate,1,False,15.29,3,Allowed_With_Citation,5,3.099,95.48,Medium
100911,Business,Sophomore,2.785,21.03,Direct_Answer_Generation,Beginner,1,True,3.98,5,Allowed_With_Citation,1,2.499,43.02,High
100912,STEM,Junior,2.822,7,Copywriting/Drafting,Beginner,3,True,7.76,3,Allowed_With_Citation,2,2.988,67.75,Medium
100913,Business,Junior,3.454,8.96,Direct_Answer_Generation,Beginner,1,True,16.48,2,Actively_Encouraged,5,3.925,86.63,Medium
100914,Humanities,Junior,3.326,5.26,Copywriting/Drafting,Beginner,2,False,7.39,2,Allowed_With_Citation,2,3.579,69.44,Medium
100915,Business,Junior,3.803,1.02,Copywriting/Drafting,Beginner,2,False,9.04,3,Allowed_With_Citation,7,3.936,70.3,Low
100916,Humanities,Graduate,2.625,0.92,Copywriting/Drafting,Intermediate,3,False,7.29,2,Allowed_With_Citation,5,2.803,95.73,Low
100917,STEM,Graduate,3.545,2.88,Ideation,Advanced,3,True,23.61,2,Allowed_With_Citation,1,3.803,88.64,Medium
100918,Medical,Senior,3.152,14.27,Debugging/Troubleshooting,Beginner,3,False,3.12,6,Actively_Encouraged,5,3.36,52.27,High
100919,Arts,Freshman,3.353,9.68,Debugging/Troubleshooting,Advanced,4,False,2.73,3,Actively_Encouraged,4,3.598,100,Medium
100920,STEM,Sophomore,3.154,4.01,Debugging/Troubleshooting,Advanced,3,False,7.28,1,Actively_Encouraged,5,3.546,83.51,High
100921,Arts,Graduate,3.921,4.44,Copywriting/Drafting,Intermediate,5,False,17.67,4,Strict_Ban,2,4,79.59,Medium
100922,Humanities,Junior,3.13,5.02,Copywriting/Drafting,Intermediate,3,True,9.06,3,Allowed_With_Citation,1,3.235,58.38,Low
100923,Medical,Graduate,3.299,11.46,Summarizing_Reading,Beginner,2,True,2.36,4,Allowed_With_Citation,3,3.448,77.58,High
100924,Arts,Junior,3.618,5.7,Copywriting/Drafting,Intermediate,2,False,1,3,Actively_Encouraged,3,3.804,84.53,Medium
100925,Humanities,Graduate,3.173,1.36,Debugging/Troubleshooting,Beginner,2,False,6.01,1,Strict_Ban,1,3.509,79.9,High
100926,STEM,Freshman,3.081,1.58,Debugging/Troubleshooting,Beginner,3,False,9.99,3,Actively_Encouraged,2,3.467,84.3,High
100927,STEM,Junior,2.3,19.65,Debugging/Troubleshooting,Advanced,3,True,8.75,7,Actively_Encouraged,7,2.848,97.25,High
100928,Business,Senior,2.814,1.31,Debugging/Troubleshooting,Beginner,2,True,8.98,4,Actively_Encouraged,3,3.182,68.15,High
100929,Business,Graduate,3.136,2.73,Direct_Answer_Generation,Advanced,4,False,7.78,2,Strict_Ban,2,3.598,91.5,Medium
100930,STEM,Junior,2.943,0.37,Ideation,Advanced,3,False,19.6,5,Actively_Encouraged,3,3.335,76.18,Medium
100931,STEM,Freshman,3.693,7.39,Summarizing_Reading,Intermediate,3,False,10.49,1,Allowed_With_Citation,4,3.788,62.55,Low
100932,Arts,Graduate,2.548,17.65,Copywriting/Drafting,Advanced,5,True,4.57,4,Allowed_With_Citation,4,2.898,75.84,High
100933,Medical,Junior,3.214,3.11,Summarizing_Reading,Intermediate,2,False,14.21,4,Allowed_With_Citation,2,3.367,82.67,Medium
100934,Business,Freshman,2.152,2.95,Summarizing_Reading,Beginner,3,False,19.66,1,Actively_Encouraged,3,2.433,87.85,Low
100935,STEM,Junior,3.167,12.65,Debugging/Troubleshooting,Beginner,1,False,7.52,3,Allowed_With_Citation,4,3.091,62.28,Low
100936,STEM,Senior,2.506,21.01,Debugging/Troubleshooting,Intermediate,3,True,12.23,7,Strict_Ban,4,2.744,87.38,High
100937,STEM,Junior,2.702,8.87,Ideation,Beginner,1,False,7.81,4,Actively_Encouraged,4,2.766,52.17,Medium
100938,Medical,Graduate,2.855,0.64,Summarizing_Reading,Advanced,5,False,22.86,4,Strict_Ban,2,3.348,90.18,Low
100939,STEM,Junior,3.394,35.17,Debugging/Troubleshooting,Advanced,3,True,11.05,8,Allowed_With_Citation,4,3.954,92.91,High
100940,Business,Junior,2.609,19.84,Copywriting/Drafting,Beginner,1,False,6.71,3,Allowed_With_Citation,3,3.05,58.99,High
100941,STEM,Freshman,2.516,1.69,Debugging/Troubleshooting,Intermediate,3,False,10.56,3,Allowed_With_Citation,3,2.517,77.06,Low
100942,Business,Junior,3.506,1.21,Ideation,Beginner,3,False,14.55,2,Allowed_With_Citation,1,3.875,81.83,Low
100943,Business,Sophomore,2.803,15.71,Copywriting/Drafting,Beginner,3,True,10.19,4,Strict_Ban,9,2.839,59.04,Medium
100944,Arts,Sophomore,3.492,23.66,Copywriting/Drafting,Beginner,3,True,14.26,7,Allowed_With_Citation,2,3.531,55.53,High
100945,STEM,Sophomore,3.15,19.95,Debugging/Troubleshooting,Advanced,3,True,19.59,6,Allowed_With_Citation,4,3.551,88.02,High
100946,STEM,Freshman,3.13,3.52,Ideation,Beginner,1,False,2.08,4,Allowed_With_Citation,2,3.115,66.93,Medium
100947,STEM,Freshman,2.447,4.91,Ideation,Advanced,3,False,12.84,1,Allowed_With_Citation,6,2.556,80.39,Medium
100948,Medical,Junior,3.237,0.08,Ideation,Advanced,3,True,8.83,1,Strict_Ban,3,3.308,71.25,Low
100949,Medical,Freshman,3.047,10.79,Direct_Answer_Generation,Beginner,2,True,17.49,5,Allowed_With_Citation,7,3.284,62.7,Low
100950,Business,Freshman,3.643,8.99,Ideation,Beginner,3,False,14.28,3,Allowed_With_Citation,4,3.813,69.6,Medium
100951,Business,Graduate,2.852,1.33,Ideation,Beginner,2,False,18.6,4,Allowed_With_Citation,4,3.269,75.58,Low
100952,Business,Junior,3.013,3.29,Ideation,Intermediate,2,False,7.97,4,Actively_Encouraged,3,3.268,74.91,Low
100953,STEM,Sophomore,2.582,20.33,Debugging/Troubleshooting,Beginner,1,True,11.24,7,Allowed_With_Citation,5,2.821,86.19,High
100954,Medical,Sophomore,3.846,2.47,Summarizing_Reading,Intermediate,5,False,15.09,1,Allowed_With_Citation,4,4,78.75,Low
100955,Humanities,Junior,3.379,12.63,Debugging/Troubleshooting,Intermediate,1,False,4.69,4,Strict_Ban,7,3.574,51.87,High
100956,Humanities,Junior,3.412,2.66,Copywriting/Drafting,Beginner,1,False,11.5,4,Actively_Encouraged,5,3.536,86.07,Medium
100957,Business,Sophomore,3.824,3.89,Ideation,Intermediate,2,True,13.33,5,Actively_Encouraged,6,4,63.39,Low
100958,STEM,Sophomore,3.088,1.67,Debugging/Troubleshooting,Intermediate,2,False,15.54,2,Strict_Ban,2,3.166,66.34,Low
100959,STEM,Senior,3.591,3.02,Debugging/Troubleshooting,Advanced,3,True,14.44,1,Allowed_With_Citation,1,3.754,85.7,Low
100960,Business,Graduate,2.593,0.22,Ideation,Beginner,3,False,15.47,1,Actively_Encouraged,5,2.972,87.77,Medium
100961,STEM,Graduate,2.37,5.82,Debugging/Troubleshooting,Advanced,5,True,9.68,2,Actively_Encouraged,6,2.741,100,High
100962,Business,Freshman,3.672,1.97,Ideation,Intermediate,4,False,14.55,4,Allowed_With_Citation,10,3.682,99.04,Medium
100963,STEM,Senior,3.346,11.44,Direct_Answer_Generation,Intermediate,5,True,8.62,3,Allowed_With_Citation,2,3.601,63.61,High
100964,Humanities,Freshman,2.431,15.4,Summarizing_Reading,Intermediate,4,True,2.96,5,Allowed_With_Citation,1,2.634,62.1,High
100965,STEM,Junior,3.366,6.13,Ideation,Advanced,3,False,9.32,6,Strict_Ban,5,3.427,71.49,Medium
100966,Humanities,Junior,3.43,34,Copywriting/Drafting,Advanced,3,False,12.61,6,Actively_Encouraged,3,3.775,83.19,Medium
100967,Business,Junior,3.75,33.76,Ideation,Beginner,1,True,7.85,7,Allowed_With_Citation,6,4,65.66,High
100968,STEM,Junior,3.9,26.66,Debugging/Troubleshooting,Intermediate,2,False,9.82,9,Actively_Encouraged,5,4,64.55,High
100969,Business,Senior,3.778,2.22,Copywriting/Drafting,Beginner,3,False,10.53,2,Allowed_With_Citation,1,4,65.82,Medium
100970,Humanities,Senior,2.884,4.66,Copywriting/Drafting,Intermediate,3,False,11.16,5,Strict_Ban,5,3.409,81.91,Medium
100971,Business,Freshman,3.278,1.96,Ideation,Beginner,2,True,13.76,1,Allowed_With_Citation,2,3.455,77.77,Medium
100972,Medical,Senior,3.115,2.14,Direct_Answer_Generation,Beginner,2,True,7.8,1,Allowed_With_Citation,1,3.422,94.09,Low
100973,Business,Senior,3.176,9.56,Summarizing_Reading,Beginner,3,False,20.39,5,Allowed_With_Citation,1,3.621,75.84,High
100974,STEM,Freshman,2.259,8.23,Debugging/Troubleshooting,Advanced,4,True,22.23,4,Actively_Encouraged,4,2.735,95.16,Medium
100975,STEM,Sophomore,3.302,4.47,Debugging/Troubleshooting,Beginner,2,False,13.72,5,Allowed_With_Citation,2,3.561,59.12,Medium
100976,STEM,Senior,3.541,0.22,Ideation,Advanced,3,True,14.02,1,Allowed_With_Citation,3,3.907,71.71,Medium
100977,Business,Junior,3.642,11.79,Debugging/Troubleshooting,Beginner,3,False,17.78,5,Allowed_With_Citation,8,3.713,78.9,High
100978,STEM,Senior,2.684,12.48,Copywriting/Drafting,Intermediate,2,False,12.25,3,Allowed_With_Citation,3,2.824,100,High
100979,Humanities,Junior,3.316,7.67,Copywriting/Drafting,Intermediate,3,False,12.86,4,Allowed_With_Citation,4,3.38,97.2,Medium
100980,Business,Graduate,3.353,0.58,Debugging/Troubleshooting,Beginner,2,True,7.24,3,Actively_Encouraged,7,3.62,72.14,High
100981,Humanities,Graduate,2.358,2.79,Ideation,Intermediate,2,False,20.96,5,Strict_Ban,6,2.707,70.18,Low
100982,Arts,Sophomore,3.504,5.02,Direct_Answer_Generation,Beginner,3,True,10.85,5,Allowed_With_Citation,5,3.573,63.65,Low
100983,STEM,Sophomore,3.587,11.14,Debugging/Troubleshooting,Advanced,3,True,10.98,4,Allowed_With_Citation,2,4,84.89,Low
100984,STEM,Junior,3.003,23.84,Debugging/Troubleshooting,Advanced,3,False,14.61,6,Allowed_With_Citation,7,3.43,100,High
100985,Business,Freshman,3.107,1.09,Ideation,Beginner,1,False,10.12,4,Allowed_With_Citation,3,3.214,61.15,Medium
100986,Humanities,Sophomore,2.866,5.55,Direct_Answer_Generation,Beginner,1,False,9.09,5,Actively_Encouraged,5,3.097,54.7,High
100987,Business,Senior,2.729,12.56,Ideation,Intermediate,3,True,8.58,3,Allowed_With_Citation,6,2.934,65.41,Medium
100988,Humanities,Senior,3.565,4.85,Copywriting/Drafting,Beginner,1,True,12.38,3,Strict_Ban,5,4,85.78,Low
100989,STEM,Graduate,3.016,0.98,Debugging/Troubleshooting,Advanced,3,False,13.63,3,Allowed_With_Citation,6,3.547,98.77,Low
100990,Arts,Freshman,3.815,3.35,Debugging/Troubleshooting,Intermediate,1,True,12.52,2,Allowed_With_Citation,7,3.915,85.57,Low
100991,Arts,Senior,3.355,12.14,Copywriting/Drafting,Beginner,1,False,6.84,4,Strict_Ban,6,3.551,72.72,High
100992,Business,Junior,2.607,0.74,Ideation,Beginner,1,True,7.23,3,Actively_Encouraged,4,2.547,73.51,Medium
100993,STEM,Freshman,3.727,31.19,Debugging/Troubleshooting,Advanced,4,True,14.45,6,Strict_Ban,10,4,66.91,High
100994,Business,Junior,3.725,5.07,Copywriting/Drafting,Intermediate,2,False,11.25,3,Actively_Encouraged,7,4,86.04,Medium
100995,Humanities,Senior,3.846,3.19,Copywriting/Drafting,Beginner,2,True,5.34,4,Allowed_With_Citation,7,4,71.83,Medium
100996,STEM,Junior,2.959,16.38,Summarizing_Reading,Advanced,4,False,13.13,3,Allowed_With_Citation,5,3.135,62.41,Medium
100997,Medical,Graduate,2.847,7.42,Summarizing_Reading,Intermediate,4,True,8.04,1,Strict_Ban,3,2.902,81.92,Medium
100998,STEM,Junior,3.044,0.89,Debugging/Troubleshooting,Advanced,5,False,1.06,2,Strict_Ban,4,3.191,75.53,High
100999,Medical,Junior,2.81,15.54,Summarizing_Reading,Advanced,3,True,5.23,7,Actively_Encouraged,6,3.098,85.57,High
101000,Humanities,Sophomore,3.39,4.02,Ideation,Beginner,3,True,10.66,3,Allowed_With_Citation,7,3.346,74.46,Medium
